id,county_id,siruta_code,name,longitude,latitude,google_maps_url
69,25,179436,Dumitrana,25.99900619,44.32293215,"https://maps.google.com/maps?q=44.3229321493,25.9990061932"
70,25,179418,Magurele,26.03007348,44.34840092,"https://maps.google.com/maps?q=44.3484009239,26.0300734838"
71,25,179445,Pruni,25.99085324,44.33003316,"https://maps.google.com/maps?q=44.3300331637,25.9908532376"
72,25,179454,Varteju,25.99182511,44.35606139,"https://maps.google.com/maps?q=44.3560613947,25.9918251055"
73,25,104261,Caciulati,26.17254998,44.62740647,"https://maps.google.com/maps?q=44.6274064692,26.1725499844"
74,25,104252,Moara Vlasiei,26.20615593,44.6409036,"https://maps.google.com/maps?q=44.6409035996,26.2061559254"
75,25,179472,Mogosoaia,26.00177957,44.52903417,"https://maps.google.com/maps?q=44.5290341713,26.0017795693"
76,25,104449,Balta Neagra,26.30497464,44.69747825,"https://maps.google.com/maps?q=44.6974782451,26.3049746389"
77,25,104458,Merii Petchii,26.30054443,44.73532181,"https://maps.google.com/maps?q=44.7353218137,26.3005444346"
78,25,104467,Micsunestii Mari,26.35535896,44.69095336,"https://maps.google.com/maps?q=44.6909533617,26.3553589649"
79,25,104476,Micsunestii-Moara,26.3287864,44.70075564,"https://maps.google.com/maps?q=44.7007556448,26.3287863960"
80,25,104430,Nuci,26.29883117,44.72099498,"https://maps.google.com/maps?q=44.7209949791,26.2988311715"
81,25,179506,Odaile,26.05682847,44.53340061,"https://maps.google.com/maps?q=44.5334006097,26.0568284650"
82,25,179490,Otopeni,26.07368838,44.5509355,"https://maps.google.com/maps?q=44.5509355001,26.0736883761"
83,25,179524,Pantelimon,26.20684212,44.45235094,"https://maps.google.com/maps?q=44.4523509404,26.2068421155"
84,25,104564,Balteni,26.03295783,44.71445182,"https://maps.google.com/maps?q=44.7144518169,26.0329578316"
85,25,104573,Burias,25.98052727,44.73303643,"https://maps.google.com/maps?q=44.7330364323,25.9805272679"
86,25,104555,Peris,26.03066758,44.67827427,"https://maps.google.com/maps?q=44.6782742710,26.0306675848"
87,25,104608,Maineasca,26.35059672,44.57528368,"https://maps.google.com/maps?q=44.5752836843,26.3505967211"
88,25,104591,Petrachioaia,26.31209746,44.58278542,"https://maps.google.com/maps?q=44.5827854175,26.3120974568"
89,25,104617,Surlari,26.31834433,44.57069714,"https://maps.google.com/maps?q=44.5706971439,26.3183443294"
90,25,104626,Vanatori,26.29537985,44.59372503,"https://maps.google.com/maps?q=44.5937250261,26.2953798502"
91,25,179542,Popesti Leordeni,26.17133866,44.38004977,"https://maps.google.com/maps?q=44.3800497749,26.1713386598"
92,25,105188,Cioflinceni,26.11922674,44.68122003,"https://maps.google.com/maps?q=44.6812200342,26.1192267382"
93,25,105197,Ghermanesti,26.14961903,44.68829478,"https://maps.google.com/maps?q=44.6882947835,26.1496190342"
94,25,105179,Snagov,26.17523511,44.70824554,"https://maps.google.com/maps?q=44.7082455404,26.1752351138"
95,25,105204,Tancabesti,26.08407433,44.676829,"https://maps.google.com/maps?q=44.6768290016,26.0840743253"
96,25,105213,Vladiceasca,26.09102371,44.66947192,"https://maps.google.com/maps?q=44.6694719213,26.0910237091"
97,25,105437,Cretuleasca,26.18758519,44.5345291,"https://maps.google.com/maps?q=44.5345291037,26.1875851888"
98,25,105428,stefanestii de Jos,26.2027039,44.53605187,"https://maps.google.com/maps?q=44.5360518685,26.2027039046"
99,25,105446,stefanestii de Sus,26.20239986,44.53836816,"https://maps.google.com/maps?q=44.5383681631,26.2023998615"
100,25,105598,Dimieni,26.13662105,44.58862336,"https://maps.google.com/maps?q=44.5886233635,26.1366210533"
101,25,105589,Tunari,26.14153297,44.54730801,"https://maps.google.com/maps?q=44.5473080115,26.1415329676"
102,25,105954,Cretesti,26.13530309,44.28238163,"https://maps.google.com/maps?q=44.2823816336,26.1353030873"
103,25,105963,Sintesti,26.1212574,44.30045948,"https://maps.google.com/maps?q=44.3004594772,26.1212574015"
104,25,105945,Vidra,26.17273141,44.26037965,"https://maps.google.com/maps?q=44.2603796511,26.1727314107"
105,25,179560,Voluntari,26.18438557,44.49022791,"https://maps.google.com/maps?q=44.4902279060,26.1843855740"
